0,275,860
0,304,860
0,329,860
0,355,860
0,387,860
0,413,860
0,403,860
0,421,907
0,454,907
0,485,907
0,487,907
0,477,907
0,493,907
0,509,907
0,523,907
0,538,907
0,570,907
0,572,907
0,579,907
0,598,907
0,612,907
0,621,907
0,612,907
0,630,907
0,631,907
0,648,907
0,650,907
0,653,907
0,661,907
0,661,907
0,665,907
0,666,907
0,698,907
0,697,907
0,697,907
0,704,907
0,737,907
0,738,907
0,725,907
0,744,907
0,746,907
0,734,907
0,742,907
0,727,907
0,759,907
0,744,907
0,746,907
0,764,907
0,765,907
0,767,907
0,769,907
0,754,907
0,754,907
0,753,907
0,771,925
0,790,925
0,778,925
0,795,925
0,764,925
0,764,925
0,748,925
0,749,925
0,751,925
0,787,925
0,792,925
0,794,925
0,800,925
0,803,925
0,805,925
0,824,925
0,808,925
0,808,925
0,810,925
0,811,925
0,813,1000
0,813,1000
0,795,1000
0,800,1000
0,801,1000
0,840,1000
0,824,1000
0,827,1000
0,828,1000
0,830,1000
0,847,1000
0,849,1000
0,863,1000
0,865,1000
0,849,1000
0,829,1000
0,830,1000
0,831,1000
0,819,1000
0,834,1000
0,838,1000
0,826,1000
0,843,1000
0,843,1000
0,828,1000
0,834,1000
0,836,1000
0,818,1000
0,823,1000
0,843,1000
0,828,1000
0,832,1000
0,833,1000
0,871,1000
0,857,1000
0,881,1000
0,884,1000
0,887,1000
0,885,1000
0,889,1000
0,892,1000
0,892,1000
0,909,1000
0,912,1000
0,930,1000
0,934,1000
0,936,1000
0,938,1000
0,940,1000
0,960,1000
0,943,1000
0,924,1000
0,923,1000
0,907,1000
0,907,1000
0,908,1000
0,904,1000
0,909,1000
0,909,1000
0,927,1000
0,946,1000
0,952,1000
0,947,1000
0,946,1000
0,948,1000
0,952,1000
0,975,1000
0,957,1000
0,939,1000
0,940,1000
0,920,1000
0,923,1000
0,922,1000
0,939,1000
0,940,1000
0,943,1000
0,964,1000
0,965,1000
0,966,1000
0,926,1000
0,910,1000
0,929,1000
0,949,1000
0,949,1000
0,951,1000
0,967,1000
0,968,1000
0,945,1000
0,928,1000
0,888,1000
0,905,1000
0,924,1000
0,944,1000
0,922,1000
0,904,1000
0,885,1000
0,884,1000
0,880,1000
0,902,1000
0,922,1000
0,902,1000
0,901,1000
0,902,1000
0,905,1000
0,886,1000
0,905,1000
0,909,1000
0,909,1000
0,948,1000
0,927,1000
0,924,1000
0,908,1000
0,925,1000
0,910,1000
0,909,1000
0,912,1000
0,911,1000
0,910,1000
0,890,1000
0,905,1000
0,888,1000
0,908,1000
0,889,1000
0,887,1000
0,907,1000
0,885,1000
0,870,1000
0,869,1000
0,872,1000
0,873,1000
0,907,1000
0,932,1000
0,912,1000
0,913,1000
0,914,1000
0,914,1000
0,929,1000
0,927,1000
0,929,1000
0,909,1000
0,931,1000
0,951,1000
0,973,1000
0,952,1000
0,950,1000
0,949,1000
0,931,1000
0,932,1000
0,892,1000
0,892,1000
0,872,1000
0,912,1000
0,931,1000
0,947,1000
0,949,1000
0,945,1000
0,950,1000
0,943,1000
0,941,1000
0,941,1000
0,940,1000
0,940,1000
0,945,1000
0,924,1000
0,930,1000
0,914,1000
0,934,1000
0,934,1000
0,936,1000
0,956,1000
0,936,1000
0,937,1000
0,938,1000
0,918,1000
0,898,1000
0,898,1000
0,894,1000
0,894,1000
0,912,1000
0,875,1000
0,873,1000
0,873,1000
0,873,1000
0,892,1000
0,914,1000
0,913,1000
0,934,1000
0,934,1000
0,933,1000
0,914,1000
0,915,1000
0,917,1000
0,917,1000
0,892,1000
0,910,1000
0,906,1000
0,927,1000
0,907,1000
0,907,1000
0,910,1000
0,907,1000
0,910,1000
0,911,1000
0,951,1000
0,933,1000
0,932,1000
0,932,1000
0,950,1000
0,929,1000
0,928,1000
0,909,1000
0,949,1000
0,948,1000
0,969,1000
0,951,1000
0,933,1000
0,932,1000
0,953,1000
0,931,1000
0,912,1000
0,930,1000
0,933,1000
0,953,1000
0,952,1000
0,946,1000
0,949,1000
